followers_count,friends_count,listed_count,favorites_count,statuses_count,stance,count,word_count,char_count,avg_word,hastags,mentions,number_digit,uppercase,lowercase,publishing_days,membership_years,cnn,colton,pubd_5,pubd_6,pubd_7,pubd_38,pubd_39,memb_1,memb_2,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anger,social,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,bio,drives,affiliation,achieve,power,reward,focuspast,focuspresent,focusfuture,relativ,motion,space,time.1,work,informal,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP
11,25,0,743,366,Strong Disagreement,3,12,61,4.166666666666667,0,0,0,1,11,7,5,1,0,0,0,1,0,0,0,0,28,47.35,76.25,1.0,99.0,14.0,17.86,92.86,50.0,14.29,7.14,0.0,0.0,7.14,0.0,7.14,3.57,10.71,7.14,3.57,7.14,3.57,17.86,3.57,0.0,0.0,0.0,3.57,17.86,10.71,3.57,0.0,14.29,7.14,25.0,0.0,3.57,3.57,7.14,7.14,3.57,3.57,3.57,3.57,7.14,3.57,0.0,3.57,0.0,0.0,10.71,0.0,10.71,7.14,0.0,3.57,0.0,3.57,14.29,7.14,7.14,0.0,0.0,0.0,0.0
999,4130,13,15893,25930,Neutral,4,6,43,6.333333333333333,2,0,0,1,3,7,7,1,0,0,0,1,0,0,0,0,12,92.84,50.0,74.76,25.77,12.0,0.0,91.67,50.0,16.67,8.33,8.33,0.0,0.0,0.0,8.33,16.67,8.33,8.33,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,8.33,8.33,0.0,0.0,0.0,8.33,0.0,16.67,8.33,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,8.33,8.33,0.0,0.0,8.33,8.33,0.0,25.0,8.33,16.67,0.0,0.0,0.0,0.0
1462,1158,33,133868,80871,Neutral,3,19,92,3.8947368421052633,0,0,0,0,17,7,2,1,0,0,0,1,0,0,0,1,6,1.8,4.8,23.51,25.77,3.0,33.33,66.67,50.0,16.67,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,16.67,16.67,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,16.67,0.0,0.0,16.67,0.0,16.67,50.0,0.0,0.0,0.0,16.67,0.0,33.33
201,954,12,4468,11158,Neutral,5,6,30,4.166666666666667,0,0,0,0,5,7,2,1,0,0,0,1,0,0,0,1,19,92.84,29.92,4.05,1.0,9.5,15.79,100.0,52.63,10.53,10.53,0.0,0.0,0.0,10.53,0.0,5.26,21.05,5.26,0.0,5.26,5.26,31.58,5.26,0.0,0.0,0.0,0.0,10.53,0.0,5.26,0.0,10.53,0.0,15.79,0.0,0.0,10.53,5.26,0.0,10.53,0.0,0.0,10.53,31.58,0.0,0.0,15.79,10.53,0.0,26.32,0.0,10.53,5.26,5.26,0.0,10.53,0.0,10.53,10.53,0.0,0.0,0.0,0.0,0.0
1646,423,67,14641,124083,Neutral,5,6,42,6.166666666666667,0,0,0,1,3,7,8,1,0,0,0,1,0,0,0,0,6,1.0,99.0,1.0,25.77,6.0,16.67,83.33,66.67,50.0,16.67,0.0,0.0,16.67,0.0,33.33,0.0,0.0,16.67,0.0,0.0,0.0,33.33,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,50.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,16.67,0.0,0.0,0.0
112,260,1,1872,2258,Neutral,4,42,228,4.4523809523809526,0,1,0,1,39,7,1,1,0,0,0,1,0,0,1,0,6,1.8,50.0,23.51,1.0,3.0,50.0,66.67,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,16.67,16.67,0.0,16.67,0.0,0.0,0.0,0.0,0.0,16.67,0.0,16.67,0.0,0.0,0.0,16.67,16.67,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,16.67,0.0,0.0,0.0,0.0,0.0
1,45,0,10,144,Neutral,3,3,17,5.0,0,0,0,0,2,14,2,1,0,0,0,0,0,0,0,1,42,54.14,50.0,23.51,1.0,14.0,16.67,92.86,52.38,11.9,2.38,2.38,0.0,0.0,0.0,9.52,11.9,7.14,16.67,2.38,4.76,2.38,23.81,4.76,4.76,0.0,0.0,7.14,4.76,0.0,4.76,2.38,9.52,0.0,16.67,0.0,0.0,4.76,7.14,4.76,4.76,7.14,7.14,2.38,2.38,0.0,0.0,0.0,0.0,14.29,4.76,0.0,14.29,0.0,9.52,4.76,0.0,2.38,11.9,4.76,2.38,2.38,0.0,0.0,2.38
207,275,11,5877,16959,Weak Disagreement,3,6,26,3.5,0,0,0,0,5,13,11,1,0,0,0,0,0,0,0,0,3,92.84,50.0,98.01,25.77,3.0,33.33,66.67,66.67,33.33,0.0,0.0,0.0,0.0,0.0,33.33,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,33.33,0.0,0.0,0.0,0.0,33.33,0.0,33.33,0.0,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0
215,91,17,12714,23416,Neutral,7,6,33,4.666666666666667,0,0,0,0,5,13,6,1,0,0,0,0,0,0,0,0,6,1.8,99.0,1.0,25.77,6.0,0.0,83.33,50.0,33.33,33.33,0.0,33.33,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,0.0,16.67,16.67,0.0,0.0,0.0,0.0,33.33,16.67,16.67,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,16.67,16.67,0.0,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2381,5001,74,3266,74633,Neutral,3,45,255,4.521739130434782,1,0,0,5,35,13,9,1,0,0,0,0,0,0,0,0,6,1.0,4.8,98.01,99.0,6.0,0.0,100.0,66.67,16.67,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,16.67,33.33,0.0,16.67,16.67,0.0,0.0,0.0,0.0,0.0,33.33,33.33,0.0,0.0,16.67,0.0,16.67,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,0.0,33.33,16.67,0.0,16.67,0.0,16.67,0.0,0.0,16.67,0.0,0.0,16.67,0.0,33.33,50.0,33.33,0.0,0.0,0.0,16.67,0.0
81,89,1,17540,11086,Weak Disagreement,5,3,13,3.6666666666666665,0,0,0,0,2,13,8,1,0,0,0,0,0,0,0,0,46,23.89,99.0,27.39,1.0,6.57,15.22,97.83,56.52,26.09,15.22,4.35,8.7,2.17,0.0,10.87,6.52,6.52,13.04,2.17,2.17,0.0,19.57,4.35,4.35,2.17,0.0,2.17,13.04,4.35,8.7,6.52,30.43,0.0,19.57,4.35,2.17,0.0,8.7,2.17,2.17,6.52,0.0,0.0,8.7,0.0,4.35,4.35,4.35,4.35,15.22,0.0,8.7,0.0,4.35,4.35,2.17,2.17,26.09,0.0,0.0,2.17,15.22,0.0,2.17
81,89,1,17540,11086,Weak Disagreement,5,3,13,3.6666666666666665,0,0,0,0,2,13,8,1,0,0,0,0,0,0,0,0,4,99.0,99.0,1.0,1.0,4.0,0.0,50.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,89,1,17540,11086,Weak Disagreement,3,3,14,4.0,0,0,0,0,2,13,8,1,0,0,0,0,0,0,0,0,46,23.89,99.0,27.39,1.0,6.57,15.22,97.83,56.52,26.09,15.22,4.35,8.7,2.17,0.0,10.87,6.52,6.52,13.04,2.17,2.17,0.0,19.57,4.35,4.35,2.17,0.0,2.17,13.04,4.35,8.7,6.52,30.43,0.0,19.57,4.35,2.17,0.0,8.7,2.17,2.17,6.52,0.0,0.0,8.7,0.0,4.35,4.35,4.35,4.35,15.22,0.0,8.7,0.0,4.35,4.35,2.17,2.17,26.09,0.0,0.0,2.17,15.22,0.0,2.17
81,89,1,17540,11086,Weak Disagreement,3,3,14,4.0,0,0,0,0,2,13,8,1,0,0,0,0,0,0,0,0,4,99.0,99.0,1.0,1.0,4.0,0.0,50.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,1209,1,3722,6602,Neutral,4,21,115,5.0,0,0,0,1,15,13,6,1,0,0,0,0,0,0,0,0,4,99.0,99.0,1.0,1.0,4.0,0.0,50.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0
8,134,1,938,1308,Neutral,4,41,231,4.658536585365853,0,0,0,0,40,13,1,1,0,0,0,0,0,0,1,0,20,92.84,97.69,3.37,25.77,5.0,10.0,65.0,35.0,10.0,5.0,0.0,0.0,5.0,0.0,5.0,5.0,15.0,0.0,5.0,5.0,0.0,10.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,10.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,10.0,5.0,0.0,5.0,0.0,0.0,10.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,35.0,20.0,0.0,0.0,15.0,0.0,0.0
261,371,5,6281,11831,Neutral,4,5,34,6.0,0,0,0,0,4,11,6,1,0,0,0,0,0,0,0,0,41,72.34,83.54,1.17,1.0,41.0,26.83,92.68,43.9,12.2,9.76,0.0,0.0,7.32,2.44,2.44,9.76,7.32,2.44,0.0,7.32,7.32,14.63,0.0,0.0,0.0,4.88,0.0,4.88,0.0,4.88,2.44,19.51,14.63,14.63,2.44,2.44,4.88,2.44,2.44,2.44,9.76,2.44,0.0,9.76,0.0,0.0,7.32,2.44,2.44,2.44,4.88,14.63,0.0,4.88,9.76,7.32,0.0,12.2,2.44,4.88,0.0,0.0,4.88,0.0
1767,1598,30,77117,56454,Strong Disagreement,7,45,288,4.73469387755102,1,0,0,1,33,10,3,1,0,0,0,0,0,0,0,0,5,51.43,99.0,1.0,1.0,5.0,20.0,80.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,20.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0
1767,1598,30,77117,56454,Strong Disagreement,7,45,288,4.73469387755102,1,0,0,1,33,10,3,1,0,0,0,0,0,0,0,0,49,92.84,88.95,59.54,4.76,12.25,24.49,83.67,38.78,10.2,6.12,0.0,0.0,2.04,4.08,4.08,8.16,12.24,6.12,2.04,2.04,0.0,16.33,8.16,4.08,6.12,4.08,2.04,2.04,0.0,2.04,2.04,12.24,2.04,12.24,8.16,2.04,0.0,4.08,0.0,0.0,2.04,2.04,0.0,6.12,2.04,0.0,4.08,0.0,4.08,14.29,0.0,16.33,2.04,8.16,6.12,6.12,2.04,26.53,2.04,2.04,6.12,0.0,0.0,6.12
1767,1598,30,77117,56454,Neutral,4,17,89,4.294117647058823,0,0,0,1,14,10,3,1,0,0,0,0,0,0,0,0,5,51.43,99.0,1.0,1.0,5.0,20.0,80.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,20.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0
1767,1598,30,77117,56454,Neutral,4,17,89,4.294117647058823,0,0,0,1,14,10,3,1,0,0,0,0,0,0,0,0,49,92.84,88.95,59.54,4.76,12.25,24.49,83.67,38.78,10.2,6.12,0.0,0.0,2.04,4.08,4.08,8.16,12.24,6.12,2.04,2.04,0.0,16.33,8.16,4.08,6.12,4.08,2.04,2.04,0.0,2.04,2.04,12.24,2.04,12.24,8.16,2.04,0.0,4.08,0.0,0.0,2.04,2.04,0.0,6.12,2.04,0.0,4.08,0.0,4.08,14.29,0.0,16.33,2.04,8.16,6.12,6.12,2.04,26.53,2.04,2.04,6.12,0.0,0.0,6.12
191,1360,8,35241,19671,Weak Disagreement,3,35,181,4.2,0,0,0,0,32,9,5,1,0,0,0,0,0,0,0,0,18,60.8,99.0,58.07,98.27,6.0,0.0,83.33,38.89,27.78,22.22,0.0,11.11,0.0,11.11,5.56,0.0,11.11,0.0,0.0,0.0,0.0,11.11,5.56,0.0,0.0,0.0,0.0,5.56,5.56,0.0,0.0,22.22,0.0,22.22,5.56,5.56,0.0,5.56,11.11,0.0,0.0,0.0,5.56,0.0,0.0,0.0,0.0,0.0,0.0,11.11,0.0,16.67,5.56,5.56,5.56,0.0,5.56,11.11,5.56,0.0,5.56,0.0,0.0,0.0
8,18,0,191,262,Weak Agreement,3,9,47,4.333333333333333,0,0,0,0,7,9,4,1,0,0,0,0,0,0,0,0,35,21.75,61.26,26.0,1.0,11.67,11.43,91.43,62.86,8.57,2.86,0.0,2.86,0.0,0.0,5.71,11.43,8.57,14.29,14.29,14.29,0.0,20.0,11.43,0.0,2.86,0.0,0.0,14.29,2.86,11.43,0.0,0.0,0.0,8.57,0.0,2.86,0.0,2.86,2.86,0.0,0.0,0.0,5.71,11.43,0.0,2.86,2.86,5.71,2.86,11.43,0.0,17.14,0.0,5.71,11.43,0.0,2.86,8.57,2.86,0.0,5.71,0.0,0.0,0.0
34,516,0,713,353,Strong Disagreement,3,11,55,4.090909090909091,0,0,0,1,6,9,1,1,0,0,0,0,0,0,1,0,9,1.0,50.0,1.0,25.77,4.5,11.11,88.89,77.78,22.22,11.11,0.0,0.0,11.11,0.0,11.11,11.11,0.0,22.22,11.11,11.11,11.11,33.33,0.0,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,11.11,11.11,22.22,0.0,11.11,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22,0.0,11.11,11.11,0.0,0.0,0.0,0.0,33.33,22.22,0.0,0.0,0.0,11.11,0.0
2246,2294,4,8972,5760,Weak Disagreement,3,1,8,8.0,0,0,0,0,0,9,7,1,0,0,0,0,0,0,0,0,10,24.86,99.0,3.37,1.0,5.0,0.0,50.0,30.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,30.0,20.0,10.0,0.0,0.0,0.0,0.0
1097,604,44,11106,20324,Neutral,3,4,22,4.75,0,0,0,0,3,9,8,1,0,0,0,0,0,0,0,0,1,92.84,50.0,1.0,25.77,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775,1182,5,19484,6293,Neutral,4,4,19,4.0,0,0,0,1,3,9,8,1,0,0,0,0,0,0,0,0,4,37.39,50.0,99.0,1.0,4.0,0.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,25.0,0.0,0.0,75.0,25.0,0.0,0.0,0.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,50.0,25.0,25.0,0.0,0.0,0.0,0.0
29,100,0,3088,1922,Neutral,4,35,216,5.2,0,0,0,1,27,8,7,1,0,0,0,0,0,0,0,0,4,1.8,1.0,1.0,1.0,4.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,25.0,0.0,0.0
1144,571,38,3776,9094,Neutral,5,25,128,4.16,0,0,1,0,22,8,8,1,0,0,0,0,0,0,0,0,35,16.23,50.0,1.0,1.91,5.83,20.0,82.86,57.14,14.29,5.71,0.0,0.0,5.71,0.0,8.57,8.57,11.43,11.43,14.29,5.71,8.57,17.14,2.86,0.0,2.86,0.0,0.0,5.71,0.0,2.86,0.0,8.57,5.71,11.43,2.86,2.86,0.0,2.86,2.86,0.0,0.0,0.0,0.0,5.71,0.0,0.0,2.86,0.0,2.86,14.29,0.0,5.71,2.86,0.0,2.86,8.57,0.0,31.43,14.29,2.86,2.86,0.0,11.43,0.0
25,80,1,389,1130,Neutral,4,11,65,5.0,0,1,0,0,8,8,5,1,0,0,0,0,0,0,0,0,26,5.97,99.0,1.0,89.84,13.0,3.85,96.15,57.69,30.77,15.38,3.85,3.85,7.69,0.0,15.38,7.69,3.85,11.54,7.69,3.85,0.0,23.08,7.69,7.69,7.69,7.69,3.85,3.85,3.85,0.0,0.0,30.77,7.69,3.85,0.0,3.85,0.0,0.0,0.0,0.0,7.69,0.0,0.0,7.69,0.0,0.0,3.85,3.85,3.85,15.38,0.0,3.85,0.0,0.0,3.85,0.0,0.0,26.92,23.08,0.0,0.0,0.0,3.85,0.0
42,126,0,192,11275,Neutral,3,1,4,4.0,0,0,0,1,0,8,6,1,0,0,0,0,0,0,0,0,11,1.0,81.84,1.0,25.77,11.0,18.18,72.73,54.55,18.18,18.18,0.0,0.0,18.18,0.0,0.0,0.0,0.0,18.18,9.09,9.09,9.09,18.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.27,18.18,18.18,9.09,0.0,0.0,9.09,0.0,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,9.09,0.0,0.0,0.0,0.0,0.0,9.09
539,422,2,12204,12390,Neutral,4,12,68,4.75,0,0,0,1,9,8,8,1,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,25.77,1.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0
6323,5816,99,32266,109868,Neutral,6,24,173,5.52,2,0,0,24,0,8,5,1,0,0,0,0,0,0,0,0,12,92.84,79.76,1.0,99.0,6.0,25.0,83.33,50.0,8.33,8.33,0.0,0.0,0.0,8.33,0.0,8.33,16.67,8.33,8.33,0.0,0.0,25.0,8.33,0.0,0.0,0.0,0.0,8.33,8.33,0.0,0.0,8.33,0.0,16.67,0.0,8.33,8.33,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,0.0,8.33,0.0,0.0,8.33,0.0,8.33,0.0,8.33,0.0,0.0,0.0,16.67,8.33,0.0,0.0,8.33,0.0,0.0
1221,1941,0,11008,10576,Neutral,3,46,269,4.977777777777778,0,1,0,2,38,8,5,1,0,0,0,0,0,0,0,0,24,92.84,89.42,23.51,1.0,12.0,29.17,75.0,41.67,12.5,4.17,0.0,0.0,0.0,4.17,8.33,8.33,12.5,8.33,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,8.33,0.0,8.33,4.17,12.5,4.17,12.5,8.33,0.0,0.0,0.0,4.17,0.0,0.0,0.0,8.33,8.33,0.0,0.0,8.33,0.0,4.17,12.5,0.0,8.33,4.17,4.17,0.0,0.0,0.0,25.0,16.67,0.0,0.0,0.0,0.0,8.33
34,125,0,315,1134,Neutral,5,7,37,4.428571428571429,0,0,0,0,6,8,6,1,0,0,0,0,0,0,0,0,44,25.9,67.52,31.94,68.66,11.0,31.82,86.36,45.45,18.18,13.64,4.55,9.09,0.0,0.0,4.55,0.0,11.36,13.64,2.27,2.27,4.55,27.27,9.09,6.82,2.27,0.0,4.55,11.36,6.82,4.55,2.27,11.36,0.0,13.64,2.27,4.55,0.0,4.55,0.0,4.55,2.27,2.27,2.27,9.09,0.0,2.27,4.55,4.55,2.27,20.45,0.0,6.82,2.27,4.55,0.0,2.27,4.55,36.36,4.55,9.09,0.0,6.82,9.09,6.82
23,44,1,5312,1181,Strong Disagreement,3,15,82,4.533333333333333,0,0,0,1,11,8,7,1,0,0,0,0,0,0,0,0,7,92.84,50.0,1.0,25.77,7.0,0.0,57.14,28.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,0.0,14.29,0.0,0.0,0.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,0.0,0.0,0.0,0.0,0.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,0.0,0.0,14.29,0.0,0.0,0.0
317,1064,3,2466,28062,Neutral,5,2,9,4.0,0,0,0,0,0,8,3,1,0,0,0,0,0,0,0,0,16,54.96,99.0,1.0,1.0,5.33,12.5,75.0,43.75,18.75,12.5,0.0,12.5,0.0,0.0,6.25,6.25,6.25,6.25,0.0,6.25,0.0,6.25,0.0,0.0,0.0,0.0,0.0,6.25,0.0,6.25,6.25,18.75,0.0,12.5,0.0,0.0,0.0,12.5,0.0,6.25,6.25,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,6.25,0.0,12.5,6.25,0.0,6.25,0.0,0.0,0.0
139,211,2,19111,1284,Neutral,3,10,48,3.9,0,0,0,0,8,8,5,1,0,0,0,0,0,0,0,0,2,92.84,50.0,1.0,1.0,2.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,124,0,1784,3175,Neutral,4,38,235,4.8,0,0,0,0,35,8,4,1,0,0,0,0,0,0,0,0,9,98.75,86.68,1.0,99.0,9.0,0.0,100.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22,11.11,0.0,0.0,0.0,33.33,0.0,0.0,0.0,0.0,11.11,11.11,11.11,0.0,0.0,11.11,0.0,22.22,0.0,0.0,11.11,0.0,11.11,0.0,22.22,0.0,0.0,11.11,0.0,0.0,0.0,0.0,11.11,22.22,0.0,11.11,0.0,11.11,0.0,11.11,0.0,11.11,0.0,0.0,0.0,11.11,0.0,0.0
1191,569,6,55583,42108,Neutral,4,1,7,7.0,0,0,0,0,0,8,2,1,0,0,0,0,0,0,0,1,41,72.34,76.78,1.0,96.29,13.67,17.07,82.93,53.66,9.76,4.88,0.0,0.0,0.0,2.44,4.88,9.76,12.2,9.76,7.32,4.88,2.44,17.07,2.44,2.44,0.0,0.0,0.0,4.88,4.88,0.0,0.0,7.32,0.0,7.32,0.0,2.44,2.44,2.44,0.0,0.0,0.0,0.0,0.0,17.07,2.44,0.0,7.32,2.44,2.44,14.63,0.0,4.88,0.0,4.88,0.0,9.76,0.0,17.07,4.88,2.44,2.44,0.0,2.44,0.0
73,226,9,5887,6552,Weak Agreement,3,31,184,4.967741935483871,0,0,0,0,26,8,9,1,0,0,0,0,0,0,0,0,1,1.0,50.0,1.0,25.77,1.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,0.0
200,132,1,6733,1795,Neutral,5,13,71,5.363636363636363,0,0,0,0,8,8,6,1,0,0,0,0,0,0,0,0,32,98.29,82.58,35.37,25.77,16.0,15.62,78.12,46.88,9.38,3.12,0.0,0.0,0.0,3.12,6.25,9.38,18.75,6.25,0.0,3.12,0.0,9.38,3.12,0.0,0.0,0.0,3.12,0.0,0.0,0.0,0.0,15.62,0.0,12.5,0.0,3.12,0.0,0.0,3.12,6.25,6.25,3.12,0.0,3.12,0.0,0.0,3.12,0.0,3.12,6.25,0.0,12.5,0.0,12.5,0.0,3.12,0.0,21.88,6.25,9.38,0.0,0.0,3.12,0.0
