stance,scaled_followers,scaled_friends,influence,weighted_influence,cluster,clustering_coeff,degree_centrality,closeness_centrality,cycle,triangles,avg_neighbor,majority_neighbor,repliers_cluster_coeff,repliers_closeness,repliers_clique_num,repliers_pagerank,repliers_degree_centrality,connected_to_Trump,connected_to_TheDailyShow
Neutral,0.005106805454291609,0.005278065457993837,3.8912529550827424,0.019871871815044892,2.0,0.00036651299285394613,0.0015663252406529233,0.36816455700388334,1.0,579.0,1.0,-999.0,1.0,0.23411652834899035,3.0,0.00040814091629092246,0.002219755826859045,1.0,0.0
Neutral,0.00034748615484851773,0.0032442009907290717,0.4307692307692308,0.00014968634362705382,3.0,0.0012735109717868338,0.00028190330540435064,0.3679101385143521,1.0,65.0,0.0,-999.0,0.0,0.2333428451753321,2.0,0.0003313868371232964,0.0011098779134295226,1.0,0.0
Neutral,3.1025549540046227e-06,0.0005614963253184934,0.022222222222222227,6.894566564454717e-08,0.0,0.0,4.3166443640041193e-05,0.330490511609472,0.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,1.0,0.0
Weak Disagreement,0.0006422288754789567,0.003431366432501903,0.7527272727272727,0.00048342318990597844,3.0,0.00023814454338372333,0.00038761704493098215,0.33859288787610115,1.0,23.0,0.0,0.0,0.0,0.15243856854502486,2.0,0.0005944502937841162,0.0011098779134295226,1.0,0.0
Neutral,0.0006670493151109939,0.001135470346755175,2.3626373626373627,0.0015759956346028975,3.0,0.0,0.00024754634005819543,0.3158786880120078,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0
Neutral,0.007387183345485006,0.062400958287061874,0.4761047790441912,0.003517073294461068,0.0,4.022082908787636e-05,0.005362329437488383,0.3348948025544011,1.0,745.0,-0.5,0.0,0.0,0.10954009455484873,2.0,0.0009961477924021326,0.002219755826859045,0.0,1.0
Weak Disagreement,0.00025130695127437445,0.0011105149545187977,0.9101123595505618,0.000228717562395779,3.0,0.0,0.00015592776580178146,0.3098788000206687,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0
Weak Disagreement,0.00025130695127437445,0.0011105149545187977,0.9101123595505618,0.000228717562395779,3.0,0.0,0.00015592776580178146,0.3098788000206687,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0
Neutral,0.000493306237686735,0.015085534606890185,0.1315136476426799,6.487650272306936e-05,0.0,0.0,0.0012588744481963035,0.3333237407931767,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,1.0,1.0
Neutral,2.482043963203698e-05,0.0016720112798372909,0.05970149253731344,1.4818172914648943e-06,3.0,0.0,0.00012509459177318058,0.2951177750308901,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0
Neutral,0.0008097668429952067,0.004629225259848021,0.7035040431266847,0.0005696742480370589,3.0,0.0005541875140507447,0.0005453067063915408,0.3243614044085632,1.0,106.0,0.0,0.0,0.0,0.15243856854502486,2.0,0.0005944502937841162,0.0011098779134295226,0.0,0.0
Strong Disagreement,0.005482214603726168,0.019939358396865604,1.1057571964956194,0.00606199825080359,0.0,0.0009216465153140617,0.0020041563118590555,0.3412513878141001,1.0,2384.0,0.0,0.0,0.2,0.1587444805531823,3.0,0.0018034512532361195,0.005549389567147614,0.0,1.0
Neutral,0.005482214603726168,0.019939358396865604,1.1057571964956194,0.00606199825080359,0.0,0.0009216465153140617,0.0020041563118590555,0.3412513878141001,1.0,2384.0,0.0,0.0,0.2,0.1587444805531823,3.0,0.0018034512532361195,0.005549389567147614,0.0,1.0
Weak Disagreement,0.0005925879962148829,0.016969666720736683,0.14044117647058826,8.322375535076665e-05,0.0,0.0,0.0014209688488038053,0.3328778905510388,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,1.0
Weak Agreement,2.482043963203698e-05,0.00022459853012739726,0.4444444444444444,1.1031306503127549e-05,3.0,0.0,2.0261800075937703e-05,0.3095997925784872,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0
Strong Disagreement,0.00010548686843615716,0.006438491196985389,0.06589147286821706,6.950685129514232e-06,3.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0
Weak Disagreement,0.006968338426694382,0.02862383489512496,0.979075850043592,0.0068225318685072285,0.0,0.0011295468499289724,0.002363583026249602,0.3372781086063709,1.0,4064.0,0.25,2.0,0.6666666666666666,0.13542298609523495,4.0,0.0014373191181692867,0.00443951165371809,0.0,1.0
Neutral,0.0034035027845430712,0.007536528455385999,1.8162251655629136,0.006181527408350577,3.0,0.0,0.001098541943247579,0.3319180160117192,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0
Neutral,0.005507035043358205,0.014748636811699087,1.5016920473773263,0.008269870729239268,1.0,0.003157182060937312,0.0018781807722564863,0.3363667725219301,1.0,7172.0,0.7333333333333333,2.0,0.1238095238095238,0.23105217588368945,4.0,0.001215386208491056,0.016648168701442843,1.0,0.0
Neutral,8.997409366613406e-05,0.0012477696118188741,0.29,2.609248716317888e-05,0.0,0.0,0.00010747563518540868,0.3258150697508164,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0
Neutral,0.0035493228673812885,0.007124764483485768,2.003502626970228,0.007111077688763914,0.0,0.0,0.0014086355791923647,0.3328307458098008,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,1.0,1.0
Neutral,7.756387385011556e-05,0.0009982156894550991,0.3125,2.423871057816111e-05,3.0,0.0,9.866615689152272e-05,0.3300623768750862,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,1.0,0.0
Neutral,0.00013030730806819416,0.001572189710891781,0.3333333333333333,4.343576935606472e-05,0.0,0.0,0.00012685648743195779,0.3317974145174346,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,1.0
Neutral,0.0016753796751624965,0.005265587761875647,1.2796208530805686,0.00214385076916528,2.0,0.0020909151717696728,0.0007919720986203476,0.3405353433622771,1.0,844.0,0.5,0.0,0.5,0.23090106262281065,3.0,0.00048553402028703684,0.00443951165371809,1.0,0.0
Neutral,0.01961745497417124,0.0725702806233857,1.0871733149931224,0.021327573555998056,3.0,4.209843072358783e-05,0.0055156143598019975,0.3327432267100375,1.0,825.0,0.0,0.0,0.0,0.15068191410596565,2.0,0.0009966717816982614,0.002219755826859045,0.0,0.0
Neutral,0.003788219598839644,0.024219208165404345,0.6290571870170015,0.002383006764648741,0.0,0.0002236614747201163,0.0018482285460572733,0.33379375480198803,1.0,492.0,1.0,-999.0,0.0,0.13247569409016038,2.0,0.0012289149923747494,0.002219755826859045,1.0,1.0
Neutral,0.00010548686843615716,0.0015597120147735925,0.272,2.8692428214634754e-05,0.0,0.0,0.0001435944961903411,0.3236517448449712,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0
Strong Disagreement,7.135876394210634e-05,0.0005490186292003045,0.5227272727272727,3.730117206064649e-05,0.0,0.0,6.519013937475608e-05,0.33233366061330377,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,1.0,0.0
Neutral,0.0009835099204194657,0.013276268669752815,0.2979323308270677,0.0002930194029821152,0.0,0.0,0.00108532772580675,0.33329868445806976,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,1.0,1.0
Neutral,0.00043125513860664257,0.002632793880937824,0.6587677725118484,0.00028409698704418636,2.0,0.0012675748524805127,0.00032683164470316897,0.3373691328510709,1.0,87.0,0.0,0.0,0.0,0.21280754957822634,2.0,0.00030519643062211965,0.0011098779134295226,1.0,0.0
Neutral,0.0001520251927462265,0.0015472343186554035,0.3951612903225806,6.007447132713789e-05,3.0,0.0010566356720202877,0.0001488801831666727,0.32561000865516565,1.0,15.0,2.0,2.0,0.0,0.1820772175091684,2.0,0.0003318284053123897,0.0011098779134295226,1.0,0.0
Neutral,0.003695142950219505,0.007099809091249392,2.093145869947276,0.00773447320511675,0.0,9.881971565390893e-05,0.0017460385978481964,0.33326443384507354,1.0,194.0,1.0,1.0,0.0,0.10988102233124104,2.0,0.000768673305820089,0.0011098779134295226,0.0,0.0
Weak Agreement,0.0002264865116423375,0.002819959322710655,0.3230088495575221,7.315714756588775e-05,2.0,0.002511379689216764,0.00024402254874064102,0.3662474601852577,1.0,96.0,0.0,-999.0,0.0,0.2333428451753321,2.0,0.0003313868371232964,0.0011098779134295226,1.0,0.0
Neutral,0.0006205109908009245,0.0016470558876009135,1.5151515151515151,0.0009401681678801887,2.0,0.0015659254619480112,0.0002730938271104647,0.3292162059491142,1.0,75.0,2.0,2.0,0.0,0.1987881333053364,2.0,0.000298219369287175,0.0011098779134295226,1.0,0.0
Strong Disagreement,7.135876394210634e-05,0.0007237063748549467,0.3965517241379311,2.8297440873593892e-05,3.0,0.0,7.311866983925345e-05,0.3303185477407027,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,1.0,0.0
Strong Agreement,0.00011789708825217568,0.0003743308835456621,1.2666666666666666,0.00014933631178608918,3.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0
Neutral,0.00021407629182631897,0.001958998290555632,0.4394904458598726,9.408448494277713e-05,2.0,0.0,0.00018852283548915951,0.3251065844092108,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0
Neutral,0.00012099964320618028,0.0008110502476822678,0.6,7.259978592370817e-05,3.0,0.0,0.00010483279169724292,0.3225613855660732,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,1.0,0.0
Neutral,0.00027922994586041607,0.0038431304044021313,0.2922077922077922,8.159316599817353e-05,2.0,0.0,0.0002995222619921226,0.32716202071276873,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,1.0,0.0
Neutral,0.0009028434916153453,0.0025828830964650692,1.4057971014492754,0.0012692147635751953,1.0,0.004514460142854972,0.0012386126481203658,0.33847092044827776,1.0,4459.0,1.5,2.0,0.6428571428571429,0.23615232424767724,5.0,0.0007133656823769709,0.00887902330743618,1.0,0.0
Weak Agreement,0.0003754091494345594,0.000898394120509589,1.6805555555555556,0.0006308959316886345,2.0,0.0,0.000215832218200206,0.3233064120842905,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,1.0,0.0
Neutral,0.00044056280346865644,0.008372534095304644,0.21162444113263784,9.323385706788256e-05,0.0,0.0,0.0005655685064674785,0.3256730696914381,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,1.0
Neutral,0.0037354761646215657,0.02849905793394308,0.5271453590192644,0.00196913892390734,2.0,0.0008029757755935192,0.0025591534443738712,0.3712470759583262,1.0,3387.0,0.7272727272727273,2.0,0.2363636363636364,0.2536262390447396,4.0,0.0010230044346036763,0.01220865704772475,1.0,0.0
Neutral,0.00448319190853668,0.0173939083887551,1.0365853658536586,0.004647211124702656,1.0,0.0012007946741269776,0.00200768010317661,0.3776526409595815,1.0,3117.0,0.8571428571428571,2.0,0.4761904761904762,0.2523572013940511,4.0,0.0007273743115973352,0.00776914539400666,1.0,0.0
Weak Agreement,0.006931107767246327,0.02620316184819635,1.0638095238095238,0.007373378453346806,4.0,0.0025419446532472675,0.002857794758536605,0.37415963453310136,1.0,13371.0,0.375,2.0,0.19166666666666668,0.2607442575703674,4.0,0.0013067967305542285,0.01775804661487236,1.0,0.0
Neutral,0.00022338395668833287,0.001135470346755175,0.7912087912087912,0.00017674335034681282,2.0,0.0,0.00024137970525247524,0.3287512732593196,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,1.0,0.0
Neutral,0.001175868327567752,0.007711216201040641,0.6132686084142395,0.0007211231329258544,1.0,0.0023851376310392697,0.0006985916287051562,0.3666691221155904,1.0,749.0,1.0,-999.0,1.0,0.2366271613607757,3.0,0.0003894546320086783,0.002219755826859045,1.0,0.0
Neutral,6.205109908009246e-05,0.0010606041700460427,0.2352941176470588,1.4600258607080578e-05,2.0,0.0,9.249952208580257e-05,0.33008541310127026,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,1.0,0.0
Neutral,0.0015823030265423575,0.005677351733775876,1.120879120879121,0.0017735704253551703,2.0,0.0024025143555410572,0.0005479495498797066,0.3394582638682577,1.0,464.0,1.0,2.0,1.0,0.21726013830786306,3.0,0.00036847988234157953,0.002219755826859045,1.0,0.0
Strong Disagreement,0.0015823030265423575,0.005677351733775876,1.120879120879121,0.0017735704253551703,2.0,0.0024025143555410572,0.0005479495498797066,0.3394582638682577,1.0,464.0,1.0,2.0,1.0,0.21726013830786306,3.0,0.00036847988234157953,0.002219755826859045,1.0,0.0
Neutral,0.00023269162155034669,0.0035436656975656017,0.2640845070422535,6.145025216998593e-05,0.0,0.0,0.0002739747749398533,0.3324969179678053,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,1.0,1.0
Neutral,8.376898375812481e-05,0.002844914714947032,0.11842105263157895,9.92001123451478e-06,3.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0
Strong Agreement,0.011448427780277057,0.03385198956864605,1.3601179506081829,0.01557121213019622,1.0,0.001665541132063076,0.003913170258144143,0.3792433839890532,1.0,16428.0,0.6086956521739131,-999.0,0.2608695652173913,0.2644552245320431,6.0,0.0017657821028609112,0.025527192008879027,1.0,0.0
Neutral,0.011448427780277057,0.03385198956864605,1.3601179506081829,0.01557121213019622,1.0,0.001665541132063076,0.003913170258144143,0.3792433839890532,1.0,16428.0,0.6086956521739131,-999.0,0.2608695652173913,0.2644552245320431,6.0,0.0017657821028609112,0.025527192008879027,1.0,0.0
Neutral,7.135876394210634e-05,0.0018092659371373675,0.15862068965517245,1.1318976349437554e-05,3.0,0.0,0.0001453563918491183,0.32467091558546146,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,1.0,0.0
Neutral,0.0008532026123512713,0.005789650998839575,0.5926724137931034,0.0005056696517168095,2.0,0.0012149358323139759,0.0006122587414250741,0.3683534502046293,1.0,293.0,0.0,-999.0,0.0,0.2333428451753321,2.0,0.0003313868371232964,0.0011098779134295226,1.0,0.0
Neutral,8.066642880412019e-05,0.0005989294136730595,0.5416666666666666,4.3694315602231766e-05,2.0,0.0,6.254729588659029e-05,0.3106929924353479,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,1.0,0.0
Strong Agreement,0.010539379178753704,0.052144292077910735,0.8128738932759033,0.008567186185744514,3.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0
Strong Agreement,0.0011944836572917795,0.002245985301273973,2.1388888888888893,0.0025548678225407514,2.0,0.0040403855734468044,0.0005831874630552504,0.3770582478526288,1.0,884.0,0.8,-999.0,0.8,0.25271848586276124,5.0,0.0005849921327683738,0.005549389567147614,1.0,0.0
Neutral,0.005578393807300312,0.03480029447362839,0.6446755109358193,0.003596253877922539,1.0,0.002575674674591403,0.002624343583748627,0.3862795715251699,1.0,11425.0,1.0,2.0,0.4190476190476191,0.2656491533109688,7.0,0.0012050683215009616,0.016648168701442843,1.0,0.0
Strong Agreement,0.002230737011929324,0.02121208340092085,0.4229411764705882,0.0009434705362218726,2.0,0.0,0.0022966309912160693,0.3338521701694626,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,1.0,0.0
Strong Agreement,0.00015823030265423577,0.0019090875060828766,0.3333333333333333,5.274343421807858e-05,2.0,0.0,0.0001709038789013876,0.3221059971190174,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,1.0,0.0
Neutral,0.0006887671997890263,0.004130117415120473,0.6706948640483383,0.00046195262342345567,2.0,0.0017877647127221988,0.0005664494542968671,0.3368316193973865,1.0,369.0,0.6666666666666666,0.0,0.3333333333333333,0.21860540232215325,3.0,0.00041882924269634285,0.0033296337402885685,1.0,0.0
Neutral,2.482043963203698e-05,0.0006114071097912483,0.16326530612244894,4.052316674618283e-06,2.0,0.011299435028248588,5.285686976331575e-05,0.3572017731052883,1.0,20.0,0.0,-999.0,0.0,0.2333428451753321,2.0,0.0003313868371232964,0.0011098779134295226,1.0,0.0
Neutral,0.03110621596885035,0.12844540384063488,0.9739654167476199,0.0302963785995428,4.0,0.0015756843734733804,0.011524559504061609,0.3946583548238256,1.0,134820.0,0.921875,2.0,0.226686507936508,0.2819870005992632,9.0,0.004316720505612817,0.07103218645948946,1.0,0.0
Weak Disagreement,5.274343421807859e-05,0.0003244200990729072,0.6538461538461539,3.448609160412831e-05,3.0,0.0,3.347601751676664e-05,0.2961284668448134,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0
Neutral,0.0003940244791585871,0.001572189710891781,1.007936507936508,0.00039715165756460763,2.0,0.002903190796613849,0.0002396178095936981,0.36680195002092697,1.0,107.0,0.0,-999.0,0.0,0.2333428451753321,2.0,0.0003313868371232964,0.0011098779134295226,1.0,0.0
Neutral,0.012385399376386452,0.062113971276343535,0.8019284853354761,0.009932204562180538,4.0,0.002133376818383689,0.00707753486130798,0.3504167857471183,1.0,68841.0,1.03125,2.0,0.3870967741935484,0.2519969484298911,10.0,0.002212195138526355,0.03551609322974473,1.0,0.0
Neutral,0.00534880474070397,0.024855570667431968,0.8654618473895582,0.0046291864322156855,1.0,0.0035726637006817078,0.002058775077281149,0.3389808796964912,1.0,9752.0,1.0,2.0,0.3523809523809524,0.2328810849276237,6.0,0.001121085358281627,0.016648168701442843,1.0,0.0
Neutral,0.0007291004141910864,0.0015472343186554035,1.8951612903225807,0.0013817628817331072,3.0,0.0,0.00028102235757496207,0.31608091322664145,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,1.0,0.0
Strong Agreement,0.0010517661294075671,0.006076638009557916,0.6960985626283368,0.0007321328909017768,2.0,0.004771126385903685,0.0006043302109605767,0.3712941943722119,1.0,1121.0,0.6666666666666666,-999.0,0.2,0.2519969484298911,3.0,0.0006944573192500258,0.006659267480577137,1.0,0.0
Weak Disagreement,0.00041574236383661945,0.002483061527519559,0.6733668341708543,0.0002799471193673719,2.0,0.001971078566823248,0.0002907127836982366,0.3632563717668415,1.0,107.0,0.0,-999.0,0.0,0.2333428451753321,2.0,0.0003313868371232964,0.0011098779134295226,1.0,0.0
Weak Disagreement,3.102554954004623e-05,0.0005739740214366823,0.21739130434782608,6.744684682618745e-06,3.0,0.0,4.933307844576137e-05,0.3277530160516185,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,1.0,0.0
Neutral,6.82562089881017e-05,0.0011479480428733641,0.2391304347826087,1.6322136931937364e-05,3.0,0.0,9.778520906213414e-05,0.3007900096993471,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0
Neutral,0.028856863627197006,0.11561833223113685,1.0037772501618822,0.02896586322000424,4.0,0.0023194452215756487,0.010825086927527063,0.3602636528899985,1.0,175098.0,0.9672131147540984,2.0,0.2748633879781421,0.2652499810295097,10.0,0.003949009564114861,0.06770255271920089,1.0,0.0
Weak Disagreement,0.0013061756356359461,0.003905518884993075,1.3450479233226835,0.0017568688262068158,2.0,0.0032857227994199326,0.000625472958865903,0.3701959803210263,1.0,827.0,0.8333333333333334,-999.0,0.13333333333333333,0.2423114102610003,3.0,0.0006870411726373575,0.006659267480577137,1.0,0.0
Neutral,9.928175852814793e-05,0.0011229926506369863,0.3555555555555556,3.530018081000815e-05,2.0,0.0,0.00011716606130868325,0.3284019143775769,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,1.0,0.0
Neutral,0.05198951336425546,0.22841670513956305,0.9153829345569758,0.04759031330956128,4.0,0.0009972570227291947,0.01778017004055003,0.3675145325002998,1.0,203108.0,0.9594594594594594,2.0,0.20807108478341355,0.27199362461500576,9.0,0.004970300740709763,0.08213096559378469,1.0,0.0
Neutral,0.0005770752214448599,0.005016033839511873,0.4626865671641791,0.00026700495320583067,2.0,0.001019363247067585,0.0005779017760789187,0.3352668343612871,1.0,219.0,1.0,1.0,0.0,0.20151125841910816,2.0,0.00029733221876715785,0.0011098779134295226,1.0,0.0
Neutral,3.1025549540046227e-06,0.00029946470683652973,0.041666666666666664,1.2927312308352596e-07,3.0,0.0,2.995222619921225e-05,0.27535568482538136,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0
Neutral,0.0014271752788421266,0.001572189710891781,3.65079365079365,0.005210322446566493,2.0,0.0008162914590135763,0.00046602140174656717,0.3314210385962934,1.0,114.0,2.0,2.0,0.0,0.1966839692202103,2.0,0.0003137041332580228,0.0011098779134295226,1.0,0.0
Neutral,0.00522780509749779,0.015547209363263169,1.3523274478330658,0.0070697043252678764,2.0,0.0010802222626158026,0.0022525835997466393,0.3781589347499633,1.0,3530.0,1.1,2.0,0.3111111111111111,0.25601720431492203,5.0,0.0009501313036525457,0.011098779134295227,1.0,0.0
Neutral,0.0014271752788421266,0.016196049561408982,0.3543913713405239,0.0005057786042121558,2.0,0.0008676591931883182,0.0012386126481203658,0.37510889100814826,1.0,857.0,1.0,-999.0,1.0,0.2443236849482889,3.0,0.0003921689745697968,0.002219755826859045,1.0,0.0
Neutral,0.014284163008237285,0.06055425926156995,0.9486915310117452,0.013551264473505966,4.0,0.0024658833126962342,0.005487424029261563,0.3885474143285208,1.0,47831.0,0.8571428571428571,2.0,0.2773109243697479,0.2717842376830465,9.0,0.002644119845732768,0.038845726970033294,1.0,0.0
Neutral,0.0011386376681196966,0.039304742772294524,0.1165079365079365,0.0001326603251428345,0.0,6.341114860789329e-05,0.003005793993873889,0.3344385342705612,1.0,369.0,0.0,0.0,0.0,0.15093960014975522,2.0,0.0005834907567352093,0.0011098779134295226,1.0,1.0
